image_id,proposal_id,predicted_class,score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,visual_validity,evidence_strength,recommended_action,inspection_status,mllm_prior_status,llm_final_status,llm_final_decision,llm_final_confidence,final_decision,final_decision_source,fallback_used,gt_correct,tp_fp_fn_label_for_eval,max_iou_same_class,matched_gt_id,degenerate_bbox,score_baseline_020,deterministic_gate_256,candidate_pool_selected,candidate_reasons,optional_tool_plan_status,optional_tool_plan_selected,optional_tools_used
147,7,aeroplane,0.1014404296875,1.0,527.0,703.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
147,8,boat,0.1014404296875,1.0,527.0,703.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
148,0,bird,0.75146484375,442.0,57.0,527.0,178.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.464097,2,False,keep,keep,True,top_score_sanity_check,not_called,,
148,1,cat,0.541015625,663.0,533.0,752.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops,same_class_image_crops
148,2,cat,0.5380859375,63.0,181.0,164.0,429.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
148,3,dog,0.37939453125,663.0,533.0,752.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
148,4,bird,0.297119140625,198.0,182.0,297.0,325.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
148,5,dog,0.2958984375,542.0,273.0,654.0,377.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
148,6,cow,0.287353515625,542.0,273.0,654.0,377.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
148,7,cat,0.25634765625,198.0,182.0,297.0,325.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
148,8,sheep,0.2047119140625,542.0,273.0,654.0,377.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
148,9,dog,0.1947021484375,69.0,495.0,228.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
148,10,chair,0.17724609375,633.0,197.0,737.0,355.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
148,11,horse,0.16748046875,542.0,273.0,654.0,377.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
148,12,bird,0.1553955078125,69.0,495.0,228.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
148,13,dog,0.1412353515625,63.0,181.0,164.0,429.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
148,14,pottedplant,0.134033203125,147.0,639.0,474.0,640.0,unavailable,unavailable,drop,not_candidate_heuristic,success,not_called,drop,,drop,deterministic_gate,True,False,tn,0.0,-1,True,drop,drop,False,,not_called,,
148,15,dog,0.1285400390625,531.0,531.0,750.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
148,16,bird,0.12445068359375,255.0,178.0,297.0,261.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
148,17,dog,0.12249755859375,530.0,531.0,662.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
148,18,cat,0.11474609375,542.0,273.0,654.0,377.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
148,19,cat,0.10504150390625,255.0,178.0,297.0,261.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
148,20,pottedplant,0.10394287109375,633.0,197.0,737.0,355.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
150,0,chair,0.79443359375,552.0,342.0,673.0,513.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,True,tp,0.518285,1,False,keep,keep,True,duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
150,1,chair,0.70263671875,391.0,396.0,533.0,640.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,True,tp,0.532565,0,False,keep,keep,True,border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
150,2,chair,0.6875,734.0,416.0,853.0,640.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.426995,4,False,keep,keep,True,border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
150,3,chair,0.4892578125,666.0,348.0,767.0,440.0,valid,strong,keep,success,success,success,keep,medium,keep,llm_final_decision,False,False,fp,0.242487,2,False,keep,keep,True,duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
150,4,chair,0.32373046875,467.0,343.0,750.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.244558,3,False,keep,drop,True,border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
150,5,diningtable,0.2880859375,396.0,490.0,748.0,640.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.0,-1,False,keep,keep,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
150,6,diningtable,0.285888671875,311.0,418.0,853.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
150,7,chair,0.2333984375,460.0,340.0,680.0,520.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.415768,1,False,keep,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
150,8,chair,0.21044921875,283.0,395.0,533.0,631.0,valid,strong,keep,success,success,success,keep,medium,keep,llm_final_decision,False,False,fp,0.422998,0,False,keep,keep,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
150,9,chair,0.1871337890625,630.0,351.0,808.0,630.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.325845,4,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
150,10,diningtable,0.1810302734375,629.0,419.0,853.0,640.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.0,-1,False,drop,keep,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
150,11,chair,0.169677734375,740.0,336.0,853.0,636.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.356529,4,False,drop,keep,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
150,12,chair,0.157958984375,609.0,360.0,853.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.262749,4,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
150,13,chair,0.1505126953125,852.0,380.0,853.0,614.0,unavailable,unavailable,drop,not_candidate_heuristic,success,not_called,drop,,drop,deterministic_gate,True,False,tn,0.0,-1,True,drop,drop,False,,not_called,,
150,14,chair,0.1468505859375,583.0,496.0,750.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,True,fn,0.60349,3,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
150,15,chair,0.1422119140625,852.0,386.0,853.0,520.0,unavailable,unavailable,drop,not_candidate_heuristic,success,not_called,drop,,drop,deterministic_gate,True,False,tn,0.0,-1,True,drop,drop,False,,not_called,,
150,16,diningtable,0.140869140625,467.0,412.0,853.0,528.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
150,17,chair,0.140380859375,625.0,350.0,811.0,518.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.261056,4,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
150,18,chair,0.1358642578125,616.0,341.0,675.0,440.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.141579,2,False,drop,keep,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
150,19,chair,0.1312255859375,561.0,342.0,674.0,441.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.381231,1,False,drop,keep,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
150,20,chair,0.1287841796875,394.0,396.0,531.0,529.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.491803,0,False,drop,keep,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
150,21,chair,0.1287841796875,720.0,466.0,853.0,640.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.345889,4,False,drop,keep,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
150,22,diningtable,0.1265869140625,284.0,283.0,853.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
150,23,diningtable,0.125244140625,472.0,412.0,853.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
150,24,chair,0.12066650390625,392.0,341.0,673.0,581.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.323767,0,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
150,25,chair,0.11962890625,662.0,306.0,768.0,440.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.396196,2,False,drop,keep,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
150,26,chair,0.1177978515625,625.0,344.0,763.0,440.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.31525,2,False,drop,keep,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
150,27,diningtable,0.1175537109375,283.0,395.0,533.0,631.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.0,-1,False,drop,keep,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
150,28,chair,0.11376953125,394.0,481.0,747.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.321271,3,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
150,29,diningtable,0.1104736328125,285.0,356.0,715.0,640.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.0,-1,False,drop,keep,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
150,30,diningtable,0.11029052734375,570.0,366.0,853.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
